title,category,author,price_gbp,price_raw,rating,availability,upc,num_reviews,description_short,url,scraped_at
"Giant Days, Vol. 2 (Giant Days #5-8)",Sequential Art,,22.11,£22.11,2,In stock (16 available),f2df3bb043a8abb0,0,Product Description,https://books.toscrape.com/catalogue/giant-days-vol-2-giant-days-5-8_895/index.html,2026-03-31T13:24:36.674672+00:00
Forever and Forever: The Courtship of Henry Longfellow and Fanny Appleton,Historical Fiction,,29.69,£29.69,3,In stock (16 available),9beb96a2300109d7,0,Product Description,https://books.toscrape.com/catalogue/forever-and-forever-the-courtship-of-henry-longfellow-and-fanny-appleton_894/index.html,2026-03-31T13:24:38.482045+00:00
First and First (Five Boroughs #3),Romance,,15.97,£15.97,4,In stock (16 available),9e28048cea8d41f7,0,Product Description,https://books.toscrape.com/catalogue/first-and-first-five-boroughs-3_893/index.html,2026-03-31T13:24:40.164683+00:00
Fifty Shades Darker (Fifty Shades #2),Romance,,21.96,£21.96,1,In stock (16 available),7add3f8e49ec0826,0,Product Description,https://books.toscrape.com/catalogue/fifty-shades-darker-fifty-shades-2_892/index.html,2026-03-31T13:24:41.803329+00:00
Everydata: The Misinformation Hidden in the Little Data You Consume Every Day,Nonfiction,,54.35,£54.35,2,In stock (16 available),311c0dd0e354a33e,0,Product Description,https://books.toscrape.com/catalogue/everydata-the-misinformation-hidden-in-the-little-data-you-consume-every-day_891/index.html,2026-03-31T13:24:43.604450+00:00
"Don't Be a Jerk: And Other Practical Advice from Dogen, Japan's Greatest Zen Master",Religion,,37.97,£37.97,2,In stock (16 available),fce19f9b4a943f22,0,Product Description,https://books.toscrape.com/catalogue/dont-be-a-jerk-and-other-practical-advice-from-dogen-japans-greatest-zen-master_890/index.html,2026-03-31T13:24:45.564807+00:00
Danganronpa Volume 1,Sequential Art,,51.99,£51.99,4,In stock (16 available),09b6cc87e62c2c58,0,Product Description,https://books.toscrape.com/catalogue/danganronpa-volume-1_889/index.html,2026-03-31T13:24:47.340314+00:00
Crown of Midnight (Throne of Glass #2),Fantasy,,43.29,£43.29,3,In stock (16 available),7267864328ae8b9d,0,Product Description,https://books.toscrape.com/catalogue/crown-of-midnight-throne-of-glass-2_888/index.html,2026-03-31T13:24:49.081366+00:00
"Codename Baboushka, Volume 1: The Conclave of Death",Sequential Art,,36.72,£36.72,4,In stock (16 available),8754c83ab2a7ae71,0,Product Description,https://books.toscrape.com/catalogue/codename-baboushka-volume-1-the-conclave-of-death_887/index.html,2026-03-31T13:24:50.691563+00:00
Camp Midnight,Sequential Art,,17.08,£17.08,4,In stock (16 available),7b599c8bfcdd8d30,0,Product Description,https://books.toscrape.com/catalogue/camp-midnight_886/index.html,2026-03-31T13:24:52.279118+00:00
Call the Nurse: True Stories of a Country Nurse on a Scottish Isle,Nonfiction,,29.14,£29.14,5,In stock (16 available),bee3672891cca906,0,Product Description,https://books.toscrape.com/catalogue/call-the-nurse-true-stories-of-a-country-nurse-on-a-scottish-isle_885/index.html,2026-03-31T13:24:54.000499+00:00
Burning,Young Adult,,28.81,£28.81,3,In stock (16 available),5ceb951f629700a2,0,Product Description,https://books.toscrape.com/catalogue/burning_884/index.html,2026-03-31T13:24:55.732252+00:00
Bossypants,Default,,49.46,£49.46,2,In stock (16 available),74baabfc8fd84b38,0,Product Description,https://books.toscrape.com/catalogue/bossypants_883/index.html,2026-03-31T13:24:57.348568+00:00
"Bitch Planet, Vol. 1: Extraordinary Machine (Bitch Planet (Collected Editions))",Sequential Art,,37.92,£37.92,2,In stock (16 available),bdf415fd484ea8a7,0,Product Description,https://books.toscrape.com/catalogue/bitch-planet-vol-1-extraordinary-machine-bitch-planet-collected-editions_882/index.html,2026-03-31T13:24:59.000817+00:00
"Avatar: The Last Airbender: Smoke and Shadow, Part 3 (Smoke and Shadow #3)",Fantasy,,28.09,£28.09,2,In stock (16 available),6d5300b2d8f37e07,0,Product Description,https://books.toscrape.com/catalogue/avatar-the-last-airbender-smoke-and-shadow-part-3-smoke-and-shadow-3_881/index.html,2026-03-31T13:25:00.685501+00:00
Algorithms to Live By: The Computer Science of Human Decisions,Nonfiction,,30.81,£30.81,1,In stock (16 available),38d45839cb1c83c1,0,Product Description,https://books.toscrape.com/catalogue/algorithms-to-live-by-the-computer-science-of-human-decisions_880/index.html,2026-03-31T13:25:04.071017+00:00
A World of Flavor: Your Gluten Free Passport,Default,,42.95,£42.95,1,In stock (16 available),70ed59f194b3c556,0,Product Description,https://books.toscrape.com/catalogue/a-world-of-flavor-your-gluten-free-passport_879/index.html,2026-03-31T13:25:05.765835+00:00
"A Piece of Sky, a Grain of Rice: A Memoir in Four Meditations",Default,,56.76,£56.76,5,In stock (16 available),8a380641491d43ed,0,Product Description,https://books.toscrape.com/catalogue/a-piece-of-sky-a-grain-of-rice-a-memoir-in-four-meditations_878/index.html,2026-03-31T13:25:07.401737+00:00
A Murder in Time,Mystery,,16.64,£16.64,1,In stock (16 available),f733e8c19d40ec2e,0,Product Description,https://books.toscrape.com/catalogue/a-murder-in-time_877/index.html,2026-03-31T13:25:09.159921+00:00
A Flight of Arrows (The Pathfinders #2),Historical Fiction,,55.53,£55.53,5,In stock (16 available),3a6fb983e2554023,0,Product Description,https://books.toscrape.com/catalogue/a-flight-of-arrows-the-pathfinders-2_876/index.html,2026-03-31T13:25:10.786309+00:00
A Fierce and Subtle Poison,Young Adult,,28.13,£28.13,4,In stock (16 available),842790dfaa937484,0,Product Description,https://books.toscrape.com/catalogue/a-fierce-and-subtle-poison_875/index.html,2026-03-31T13:25:12.428129+00:00
A Court of Thorns and Roses (A Court of Thorns and Roses #1),Fantasy,,52.37,£52.37,1,In stock (16 available),01d2001ac1e6f8a3,0,Product Description,https://books.toscrape.com/catalogue/a-court-of-thorns-and-roses-a-court-of-thorns-and-roses-1_874/index.html,2026-03-31T13:25:14.079535+00:00
(Un)Qualified: How God Uses Broken People to Do Big Things,Christian,,54.0,£54.00,5,In stock (16 available),e4ac92d89b946781,0,Product Description,https://books.toscrape.com/catalogue/unqualified-how-god-uses-broken-people-to-do-big-things_873/index.html,2026-03-31T13:25:15.669675+00:00
You Are What You Love: The Spiritual Power of Habit,Religion,,21.87,£21.87,4,In stock (15 available),796c87ddbbaaf8c5,0,Product Description,https://books.toscrape.com/catalogue/you-are-what-you-love-the-spiritual-power-of-habit_872/index.html,2026-03-31T13:25:17.251518+00:00
"William Shakespeare's Star Wars: Verily, A New Hope (William Shakespeare's Star Wars #4)",Science Fiction,,43.3,£43.30,4,In stock (15 available),9270575728a13a61,0,Product Description,https://books.toscrape.com/catalogue/william-shakespeares-star-wars-verily-a-new-hope-william-shakespeares-star-wars-4_871/index.html,2026-03-31T13:25:19.069322+00:00
Tuesday Nights in 1980,Fiction,,21.04,£21.04,2,In stock (15 available),b8736690cf263a3c,0,Product Description,https://books.toscrape.com/catalogue/tuesday-nights-in-1980_870/index.html,2026-03-31T13:25:20.786862+00:00
Tracing Numbers on a Train,Default,,41.6,£41.60,3,In stock (15 available),d7d6d50c1e3d0b81,0,Product Description,https://books.toscrape.com/catalogue/tracing-numbers-on-a-train_869/index.html,2026-03-31T13:25:22.468175+00:00
Throne of Glass (Throne of Glass #1),Fantasy,,35.07,£35.07,3,In stock (15 available),590a9cccf7db9f7d,0,Product Description,https://books.toscrape.com/catalogue/throne-of-glass-throne-of-glass-1_868/index.html,2026-03-31T13:25:24.199723+00:00
Thomas Jefferson and the Tripoli Pirates: The Forgotten War That Changed American History,History,,59.64,£59.64,1,In stock (15 available),de3f25248ba0789f,0,Product Description,https://books.toscrape.com/catalogue/thomas-jefferson-and-the-tripoli-pirates-the-forgotten-war-that-changed-american-history_867/index.html,2026-03-31T13:25:25.847648+00:00
Thirteen Reasons Why,Default,,52.72,£52.72,1,In stock (15 available),bc2a85fd35fdc7bd,0,Product Description,https://books.toscrape.com/catalogue/thirteen-reasons-why_866/index.html,2026-03-31T13:25:27.547766+00:00
The White Cat and the Monk: A Retelling of the Poem “Pangur Bán”,Childrens,,58.08,£58.08,4,In stock (15 available),37c0cb19713d8dda,0,Product Description,https://books.toscrape.com/catalogue/the-white-cat-and-the-monk-a-retelling-of-the-poem-pangur-ban_865/index.html,2026-03-31T13:25:29.245488+00:00
The Wedding Dress,Romance,,24.12,£24.12,1,In stock (15 available),623e1a180426039b,0,Product Description,https://books.toscrape.com/catalogue/the-wedding-dress_864/index.html,2026-03-31T13:25:30.829816+00:00
The Vacationers,Fiction,,42.15,£42.15,4,In stock (15 available),fd3a622648667296,0,Product Description,https://books.toscrape.com/catalogue/the-vacationers_863/index.html,2026-03-31T13:25:32.474534+00:00
The Third Wave: An Entrepreneur’s Vision of the Future,Business,,12.61,£12.61,5,In stock (15 available),3bebf34ee9330cbd,0,Product Description,https://books.toscrape.com/catalogue/the-third-wave-an-entrepreneurs-vision-of-the-future_862/index.html,2026-03-31T13:25:34.323525+00:00
The Stranger,Philosophy,,17.44,£17.44,4,In stock (15 available),f5a92cff83897d48,0,Product Description,https://books.toscrape.com/catalogue/the-stranger_861/index.html,2026-03-31T13:25:35.967450+00:00
The Shadow Hero (The Shadow Hero),Sequential Art,,33.14,£33.14,1,In stock (15 available),d6361d16212664ed,0,Product Description,https://books.toscrape.com/catalogue/the-shadow-hero-the-shadow-hero_860/index.html,2026-03-31T13:25:39.527664+00:00
The Secret (The Secret #1),Default,,27.37,£27.37,4,In stock (15 available),961f18db4f138211,0,Product Description,https://books.toscrape.com/catalogue/the-secret-the-secret-1_859/index.html,2026-03-31T13:25:41.160961+00:00
The Regional Office Is Under Attack!,Fiction,,51.36,£51.36,5,In stock (15 available),0651062381f0636a,0,Product Description,https://books.toscrape.com/catalogue/the-regional-office-is-under-attack_858/index.html,2026-03-31T13:25:42.932079+00:00
The Psychopath Test: A Journey Through the Madness Industry,Default,,36.0,£36.00,2,In stock (15 available),e98a4efa85070c2f,0,Product Description,https://books.toscrape.com/catalogue/the-psychopath-test-a-journey-through-the-madness-industry_857/index.html,2026-03-31T13:25:44.559111+00:00
The Project,Science Fiction,,10.65,£10.65,1,In stock (15 available),790ef197c8f236f5,0,Product Description,https://books.toscrape.com/catalogue/the-project_856/index.html,2026-03-31T13:25:46.145565+00:00
The Power of Now: A Guide to Spiritual Enlightenment,Nonfiction,,43.54,£43.54,2,In stock (15 available),8ec14b1576cb7cb5,0,Product Description,https://books.toscrape.com/catalogue/the-power-of-now-a-guide-to-spiritual-enlightenment_855/index.html,2026-03-31T13:25:47.750931+00:00
The Omnivore's Dilemma: A Natural History of Four Meals,Nonfiction,,38.21,£38.21,2,In stock (15 available),209adad1015af86f,0,Product Description,https://books.toscrape.com/catalogue/the-omnivores-dilemma-a-natural-history-of-four-meals_854/index.html,2026-03-31T13:25:49.337399+00:00
The Nerdy Nummies Cookbook: Sweet Treats for the Geek in All of Us,Food and Drink,,37.34,£37.34,5,In stock (15 available),e4c7f3487d17fd42,0,Product Description,https://books.toscrape.com/catalogue/the-nerdy-nummies-cookbook-sweet-treats-for-the-geek-in-all-of-us_853/index.html,2026-03-31T13:25:50.990957+00:00
The Murder of Roger Ackroyd (Hercule Poirot #4),Mystery,,44.1,£44.10,4,In stock (15 available),c7b5183f4d1d4efe,0,Product Description,https://books.toscrape.com/catalogue/the-murder-of-roger-ackroyd-hercule-poirot-4_852/index.html,2026-03-31T13:25:52.711624+00:00
The Mistake (Off-Campus #2),New Adult,,43.29,£43.29,3,In stock (15 available),99ff4cc6491e8f5c,0,Product Description,https://books.toscrape.com/catalogue/the-mistake-off-campus-2_851/index.html,2026-03-31T13:25:54.325264+00:00
The Matchmaker's Playbook (Wingmen Inc. #1),New Adult,,55.85,£55.85,1,In stock (15 available),08db62f24627e71f,0,Product Description,https://books.toscrape.com/catalogue/the-matchmakers-playbook-wingmen-inc-1_850/index.html,2026-03-31T13:25:55.931522+00:00
The Love and Lemons Cookbook: An Apple-to-Zucchini Celebration of Impromptu Cooking,Food and Drink,,37.6,£37.60,2,In stock (15 available),e28e330cbdf01126,0,Product Description,https://books.toscrape.com/catalogue/the-love-and-lemons-cookbook-an-apple-to-zucchini-celebration-of-impromptu-cooking_849/index.html,2026-03-31T13:25:57.556845+00:00
The Long Shadow of Small Ghosts: Murder and Memory in an American City,Crime,,10.97,£10.97,1,In stock (15 available),abeafe151a587d3b,0,Product Description,https://books.toscrape.com/catalogue/the-long-shadow-of-small-ghosts-murder-and-memory-in-an-american-city_848/index.html,2026-03-31T13:25:59.115283+00:00
The Kite Runner,Default,,41.82,£41.82,4,In stock (15 available),eac1a180047ad54e,0,Product Description,https://books.toscrape.com/catalogue/the-kite-runner_847/index.html,2026-03-31T13:26:00.725848+00:00
The House by the Lake,Historical Fiction,,36.95,£36.95,1,In stock (15 available),9287e238d7c3b06e,0,Product Description,https://books.toscrape.com/catalogue/the-house-by-the-lake_846/index.html,2026-03-31T13:26:02.382850+00:00
The Glittering Court (The Glittering Court #1),Fantasy,,44.28,£44.28,1,In stock (15 available),2dbb7ec08cdd7f3c,0,Product Description,https://books.toscrape.com/catalogue/the-glittering-court-the-glittering-court-1_845/index.html,2026-03-31T13:26:04.186351+00:00
The Girl on the Train,Default,,55.02,£55.02,2,In stock (15 available),e956d67c9bcc5809,0,Product Description,https://books.toscrape.com/catalogue/the-girl-on-the-train_844/index.html,2026-03-31T13:26:05.806905+00:00
The Genius of Birds,Nonfiction,,17.24,£17.24,1,In stock (15 available),42d0d7c92b75fc1c,0,Product Description,https://books.toscrape.com/catalogue/the-genius-of-birds_843/index.html,2026-03-31T13:26:07.480971+00:00
The Emerald Mystery,Default,,23.15,£23.15,2,In stock (15 available),d6670dfe3e7b42bd,0,Product Description,https://books.toscrape.com/catalogue/the-emerald-mystery_842/index.html,2026-03-31T13:26:09.222097+00:00
The Cookies & Cups Cookbook: 125+ sweet & savory recipes reminding you to Always Eat Dessert First,Food and Drink,,41.25,£41.25,1,In stock (15 available),96a38e7c813d8f1d,0,Product Description,https://books.toscrape.com/catalogue/the-cookies-cups-cookbook-125-sweet-savory-recipes-reminding-you-to-always-eat-dessert-first_841/index.html,2026-03-31T13:26:10.876722+00:00
The Bridge to Consciousness: I'm Writing the Bridge Between Science and Our Old and New Beliefs.,Default,,32.0,£32.00,3,In stock (15 available),efc3768127714ec3,0,,https://books.toscrape.com/catalogue/the-bridge-to-consciousness-im-writing-the-bridge-between-science-and-our-old-and-new-beliefs_840/index.html,2026-03-31T13:26:14.444850+00:00
The Artist's Way: A Spiritual Path to Higher Creativity,Nonfiction,,38.49,£38.49,5,In stock (15 available),dd047728de72ad62,0,Product Description,https://books.toscrape.com/catalogue/the-artists-way-a-spiritual-path-to-higher-creativity_839/index.html,2026-03-31T13:26:16.302183+00:00
The Art of War,Default,,33.34,£33.34,5,In stock (15 available),e7469e22b5bfb3e7,0,Product Description,https://books.toscrape.com/catalogue/the-art-of-war_838/index.html,2026-03-31T13:26:18.018676+00:00
The Argonauts,Autobiography,,10.93,£10.93,2,In stock (15 available),c99761a700ade23f,0,Product Description,https://books.toscrape.com/catalogue/the-argonauts_837/index.html,2026-03-31T13:26:19.687398+00:00
The 10% Entrepreneur: Live Your Startup Dream Without Quitting Your Day Job,Business,,27.55,£27.55,3,In stock (15 available),56e4f9eab2e8e674,0,Product Description,https://books.toscrape.com/catalogue/the-10-entrepreneur-live-your-startup-dream-without-quitting-your-day-job_836/index.html,2026-03-31T13:26:21.307296+00:00
Suddenly in Love (Lake Haven #1),Romance,,55.99,£55.99,2,In stock (15 available),203b7f94b7d6115f,0,Product Description,https://books.toscrape.com/catalogue/suddenly-in-love-lake-haven-1_835/index.html,2026-03-31T13:26:22.882564+00:00
Something More Than This,Romance,,16.24,£16.24,4,In stock (15 available),ca71e72655bece85,0,Product Description,https://books.toscrape.com/catalogue/something-more-than-this_834/index.html,2026-03-31T13:26:24.652968+00:00
Soft Apocalypse,Science Fiction,,26.12,£26.12,2,In stock (15 available),2a70769cdc6eb8b8,0,Product Description,https://books.toscrape.com/catalogue/soft-apocalypse_833/index.html,2026-03-31T13:26:26.299106+00:00
So You've Been Publicly Shamed,Nonfiction,,12.23,£12.23,2,In stock (15 available),1b33663ad7b95fd8,0,Product Description,https://books.toscrape.com/catalogue/so-youve-been-publicly-shamed_832/index.html,2026-03-31T13:26:27.982093+00:00
